ts_code,name,list_date,delist_date
300671.SZ,富满微,20170705,
300791.SZ,仙乐健康,20190925,
603801.SH,志邦家居,20170630,
002888.SZ,惠威科技,20170721,
300888.SZ,稳健医疗,20200917,
002885.SZ,京泉华,20170627,
603707.SH,健友股份,20170719,
600918.SH,中泰证券,20200603,
300693.SZ,盛弘股份,20170822,
300640.SZ,德艺文创,20170417,
300761.SZ,立华股份,20190218,
300706.SZ,阿石创,20170926,
603380.SH,易德龙,20170622,
002881.SZ,美格智能,20170622,
002898.SZ,*ST赛隆,20170912,
603922.SH,金鸿顺,20171023,
603305.SH,旭升集团,20170710,
300681.SZ,英搏尔,20170725,
603595.SH,ST东尼,20170712,
603129.SH,春风动力,20170818,
300688.SZ,创业黑马,20170810,
300677.SZ,英科医疗,20170721,
300712.SZ,永福股份,20171031,
002891.SZ,中宠股份,20170821,
603365.SH,水星家纺,20171120,
603106.SH,恒银科技,20170920,
300668.SZ,杰恩设计,20170619,
301503.SZ,智迪科技,20230717,
300691.SZ,联合光电,20170811,
300672.SZ,国科微,20170712,
300669.SZ,沪宁股份,20170629,
600901.SH,江苏金租,20180301,
002897.SZ,意华股份,20170907,
603500.SH,祥和实业,20170904,
002895.SZ,川恒股份,20170825,
002901.SZ,大博医疗,20170922,
603976.SH,正川股份,20170822,
300683.SZ,海特生物,20170808,
001218.SZ,丽臣实业,20211015,
603386.SH,骏亚科技,20170912,
603605.SH,珀莱雅,20171115,
603557.SH,ST起步,20170818,
603183.SH,建研院,20170905,
603363.SH,傲农生物,20170926,
603181.SH,皇马科技,20170824,
603321.SH,梅轮电梯,20170915,
300687.SZ,赛意信息,20170803,
603076.SH,乐惠国际,20171113,
300679.SZ,电连技术,20170731,
603083.SH,剑桥科技,20171110,
605151.SH,西上海,20201215,
002892.SZ,科力尔,20170817,
002920.SZ,德赛西威,20171226,
603087.SH,甘李药业,20200629,
603499.SH,翔港科技,20171016,
300723.SZ,一品红,20171116,
603659.SH,璞泰来,20171103,
603283.SH,赛腾股份,20171225,
603533.SH,掌阅科技,20170921,
603429.SH,集友股份,20170124,
300689.SZ,澄天伟业,20170809,
600025.SH,华能水电,20171215,
002970.SZ,锐明技术,20191217,
002918.SZ,蒙娜丽莎,20171219,
003033.SZ,征和工业,20210111,
301428.SZ,世纪恒通,20230519,
603967.SH,中创物流,20190429,
603103.SH,横店影视,20171012,
603709.SH,中源家居,20180208,
003036.SZ,泰坦股份,20210128,
605108.SH,同庆楼,20200716,
601330.SH,绿色动力,20180611,
002919.SZ,名臣健康,20171218,
601068.SH,中铝国际,20180831,
605296.SH,神农集团,20210528,
002921.SZ,联诚精密,20171227,
603917.SH,合力科技,20171204,
002903.SZ,宇环数控,20171013,
002899.SZ,英派斯,20170915,
603214.SH,爱婴室,20180330,
002896.SZ,中大力德,20170829,
603507.SH,振江股份,20171106,
603392.SH,万泰生物,20200429,
300720.SZ,海川智能,20171106,
300696.SZ,爱乐达,20170822,
300697.SZ,电工合金,20170907,
301333.SZ,诺思格,20220802,
300717.SZ,华信新材,20171106,
300713.SZ,英可瑞,20171101,
300692.SZ,中赋科技,20170821,
300743.SZ,天地数码,20180427,
300949.SZ,奥雅股份,20210226,
300878.SZ,维康药业,20200824,
301026.SZ,浩通科技,20210716,
300709.SZ,精研科技,20171019,
300730.SZ,科创信息,20171205,
603893.SH,瑞芯微,20200207,
605006.SH,山东玻纤,20200903,
600968.SH,海油发展,20190626,
300886.SZ,华业香料,20200916,
603655.SH,朗博科技,20171229,
002908.SZ,德生科技,20171020,
603829.SH,洛凯股份,20171017,
603466.SH,风语筑,20171020,
002912.SZ,中新赛克,20171121,
603506.SH,南都物业,20180201,
001227.SZ,兰州银行,20220117,
002907.SZ,华森制药,20171020,
002922.SZ,伊戈尔,20171229,
300702.SZ,天宇股份,20170919,
603895.SH,天永智能,20180122,
605136.SH,丽人丽妆,20200929,
603912.SH,佳力图,20171101,
002999.SZ,天禾股份,20200903,
300769.SZ,德方纳米,20190415,
002915.SZ,中欣氟材,20171205,
002939.SZ,长城证券,20181026,
300719.SZ,安达维尔,20171109,
002913.SZ,奥士康,20171201,
002925.SZ,盈趣科技,20180115,
002945.SZ,华林证券,20190117,
603848.SH,好太太,20171201,
300726.SZ,宏达电子,20171121,
300707.SZ,威唐工业,20171010,
300827.SZ,上能电气,20200410,
002958.SZ,青农商行,20190326,
300777.SZ,中简科技,20190516,
603607.SH,京华激光,20171025,
601528.SH,瑞丰银行,20210625,
603685.SH,晨丰科技,20171127,
603661.SH,恒林股份,20171121,
603356.SH,华菱精工,20180124,
603676.SH,卫信康,20170721,
002966.SZ,苏州银行,20190802,
300674.SZ,宇信科技,20181107,
601860.SH,紫金银行,20190103,
002910.SZ,庄园牧场,20171031,
300607.SZ,拓斯达,20170209,
603578.SH,三星新材,20170306,
002948.SZ,青岛银行,20190116,
603278.SH,大业股份,20171113,
600903.SH,贵州燃气,20171107,
301017.SZ,漱玉平民,20210705,
300710.SZ,万隆光电,20171019,
300943.SZ,春晖智控,20210210,
300731.SZ,科创新源,20171208,
300727.SZ,润禾材料,20171127,
300711.SZ,广哈通信,20171101,
601456.SH,国联民生,20200731,
301028.SZ,鼎熔岩,20210720,
603871.SH,嘉友国际,20180206,
002936.SZ,郑州银行,20180919,
002917.SZ,金奥博,20171208,
603580.SH,*ST艾艾,20170525,
300738.SZ,奥飞数据,20180119,
300718.SZ,长盛轴承,20171106,
002864.SZ,盘龙药业,20171116,
605158.SH,华达新材,20200805,
603590.SH,康辰药业,20180827,
603161.SH,科华控股,20180105,
603059.SH,倍加洁,20180302,
600928.SH,西安银行,20190301,
603109.SH,神驰机电,20191231,
300829.SZ,金丹科技,20200422,
002989.SZ,中天精装,20200610,
002916.SZ,深南电路,20171213,
603379.SH,三美股份,20190402,
300721.SZ,怡达股份,20171115,
300732.SZ,设研院,20171212,
300733.SZ,西菱动力,20180116,
300634.SZ,彩讯股份,20180323,
300735.SZ,光弘科技,20171229,
002928.SZ,华夏航空,20180302,
300722.SZ,新余国科,20171110,
300968.SZ,格林精密,20210415,
300807.SZ,天迈科技,20191219,
603949.SH,雪龙集团,20200310,
603486.SH,科沃斯,20180528,
300632.SZ,光莆股份,20170406,
300715.SZ,凯伦股份,20171026,
601200.SH,上海环境,20170331,
300773.SZ,拉卡拉,20190425,
300737.SZ,科顺股份,20180125,
603225.SH,新凤鸣,20170418,
002995.SZ,天地在线,20200805,
300725.SZ,药石科技,20171110,
601990.SH,南京证券,20180613,
603733.SH,仙鹤股份,20180420,
603897.SH,长城科技,20180410,
603890.SH,春秋电子,20171212,
603666.SH,亿嘉和,20180612,
002978.SZ,安宁股份,20200417,
603596.SH,伯特利,20180427,
300962.SZ,中金辐照,20210409,
300786.SZ,国林科技,20190723,
300848.SZ,美瑞新材,20200720,
300781.SZ,因赛集团,20190606,
002873.SZ,新天药业,20170519,
300745.SZ,欣锐科技,20180523,
300783.SZ,三只松鼠,20190712,
300785.SZ,值得买,20190715,
300740.SZ,水羊股份,20180208,
603477.SH,巨星农牧,20171218,
300810.SZ,中科海讯,20191206,
300724.SZ,捷佳伟创,20180810,
300936.SZ,中英科技,20210126,
003003.SZ,天元股份,20200921,
300935.SZ,盈建科,20210120,
300673.SZ,佩蒂股份,20170711,
603105.SH,芯能科技,20180709,
002981.SZ,朝阳科技,20200417,
301380.SZ,挖金客,20221025,
603722.SH,阿科力,20171025,
301469.SZ,恒达新材,20230822,
603516.SH,淳中科技,20180202,
300760.SZ,迈瑞医疗,20181016,
605266.SH,健之佳,20201201,
603301.SH,振德医疗,20180412,
002931.SZ,锋龙股份,20180403,
300771.SZ,智莱科技,20190422,
300644.SZ,南京聚隆,20180206,
603773.SH,沃格光电,20180417,
603279.SH,景津装备,20190729,
300749.SZ,顶固集创,20180925,
300788.SZ,中信出版,20190705,
300752.SZ,隆利科技,20181130,
300739.SZ,明阳电路,20180201,
300883.SZ,龙利得,20200910,
603700.SH,宁水集团,20190122,
301062.SZ,上海艾录,20210914,
603150.SH,万朗磁塑,20220124,
603267.SH,鸿远电子,20190515,
002927.SZ,泰永长征,20180223,
603256.SH,宏和科技,20190719,
301076.SZ,新瀚新材,20211011,
300853.SZ,申昊科技,20200724,
300747.SZ,锐科激光,20180625,
300741.SZ,华宝股份,20180301,
300839.SZ,博汇股份,20200630,
605178.SH,时空科技,20200821,
603706.SH,东方环宇,20180709,
603353.SH,和顺石油,20200407,
301035.SZ,润丰股份,20210728,
300894.SZ,火星人,20201231,
300698.SZ,万马科技,20170831,
603220.SH,中贝通信,20181115,
300751.SZ,迈为股份,20181109,
300768.SZ,迪普科技,20190412,
300915.SZ,海融科技,20201202,
605098.SH,行动教育,20210421,
603693.SH,江苏新能,20180703,
002992.SZ,宝明科技,20200803,
300849.SZ,锦盛新材,20200710,
601869.SH,长飞光纤,20180720,
300897.SZ,山科智能,20200928,
601066.SH,中信建投,20180620,
300902.SZ,国安达,20201029,
002942.SZ,新农股份,20181205,
301018.SZ,申菱环境,20210707,
300899.SZ,*ST凯鑫,20201016,
603681.SH,永冠新材,20190326,
603755.SH,日辰股份,20190828,
300758.SZ,七彩化学,20190222,
603297.SH,永新光学,20180910,
300757.SZ,罗博特科,20190108,
300694.SZ,蠡湖股份,20181015,
603650.SH,彤程新材,20180627,
301335.SZ,天元宠物,20221118,
605088.SH,冠盛股份,20200817,
301258.SZ,富士莱,20220329,
002940.SZ,昂利康,20181023,
002937.SZ,兴瑞科技,20180926,
300759.SZ,康龙化成,20190128,
603629.SH,利通电子,20181224,
603810.SH,丰山集团,20180917,
603876.SH,鼎胜新材,20180418,
603527.SH,众源新材,20170907,
603713.SH,密尔克卫,20180713,
300877.SZ,金春股份,20200824,
300896.SZ,爱美客,20200928,
300981.SZ,中红医疗,20210427,
300753.SZ,爱朋医疗,20181213,
603739.SH,蔚蓝生物,20190116,
603121.SH,华培动力,20190111,
301226.SZ,祥明智能,20220325,
603192.SH,汇得科技,20180828,
300775.SZ,三角防务,20190521,
002941.SZ,新疆交建,20181128,
601236.SH,红塔证券,20190705,
603790.SH,雅运股份,20180912,
603915.SH,国茂股份,20190614,
301505.SZ,苏州规划,20230719,
603277.SH,银都股份,20170911,
603657.SH,春光科技,20180730,
603662.SH,柯力传感,20190806,
300748.SZ,金力永磁,20180921,
603259.SH,药明康德,20180508,
605183.SH,确成股份,20201207,
300776.SZ,帝尔激光,20190517,
301042.SZ,安联锐视,20210805,
300654.SZ,世纪天鸿,20170926,
300705.SZ,九典制药,20171010,
300818.SZ,耐普矿机,20200212,
603080.SH,新疆火炬,20180103,
603697.SH,有友食品,20190508,
300835.SZ,龙磁科技,20200525,
300454.SZ,深信服,20180516,
300811.SZ,铂科新材,20191230,
301266.SZ,宇邦新材,20220608,
003010.SZ,若羽臣,20200925,
001210.SZ,金房能源,20210729,
603937.SH,丽岛新材,20171102,
003012.SZ,东鹏控股,20201019,
300960.SZ,通业科技,20210329,
300828.SZ,锐新科技,20200421,
300716.SZ,ST泉为,20171109,
600933.SH,爱柯迪,20171117,
300766.SZ,每日互动,20190325,
601319.SH,中国人保,20181116,
002952.SZ,亚世光电,20190328,
002946.SZ,新乳业,20190125,
603332.SH,苏州龙杰,20190117,
002947.SZ,恒铭达,20190201,
300780.SZ,德恩精工,20190531,
300778.SZ,新城市,20190510,
301263.SZ,泰恩康,20220329,
603613.SH,国联股份,20190730,
002967.SZ,广电计量,20191108,
601298.SH,青岛港,20190121,
300845.SZ,捷安高科,20200703,
300859.SZ,西域旅游,20200806,
300795.SZ,米奥会展,20191022,
300762.SZ,上海瀚讯,20190314,
301191.SZ,菲菱科思,20220526,
300890.SZ,翔丰华,20200917,
001330.SZ,博纳影业,20220818,
603068.SH,博通集成,20190415,
301591.SZ,肯特股份,20240228,
002996.SZ,顺博合金,20200828,
002943.SZ,宇晶股份,20181129,
300772.SZ,运达股份,20190426,
300803.SZ,指南针,20191118,
300832.SZ,新产业,20200512,
300763.SZ,锦浪科技,20190319,
001296.SZ,长江材料,20211224,
300736.SZ,百邦科技,20180109,
601916.SH,浙商银行,20191126,
002938.SZ,鹏鼎控股,20180918,
300750.SZ,宁德时代,20180611,
300789.SZ,唐源电气,20190828,
002950.SZ,奥美医疗,20190311,
603351.SH,威尔药业,20190130,
603045.SH,福达合金,20180517,
002949.SZ,华阳国际,20190226,
601187.SH,厦门银行,20201027,
301419.SZ,阿莱德,20230209,
300594.SZ,朗进科技,20190621,
603348.SH,文灿股份,20180426,
003004.SZ,*ST声迅,20201126,
603583.SH,捷昌驱动,20180921,
601577.SH,长沙银行,20180926,
001965.SZ,招商公路,20171225,
301302.SZ,华如科技,20220623,
001201.SZ,东瑞股份,20210428,
300770.SZ,新媒股份,20190419,
603863.SH,松炀资源,20190621,
002951.SZ,金时科技,20190315,
603712.SH,七一二,20180226,
300779.SZ,惠城环保,20190522,
603187.SH,海容冷链,20181129,
300970.SZ,华绿生物,20210412,
002956.SZ,西麦食品,20190619,
300813.SZ,泰林生物,20200114,
002929.SZ,润建股份,20180301,
600929.SH,雪天盐业,20180326,
002932.SZ,明德生物,20180710,
300765.SZ,新诺威,20190322,
300912.SZ,凯龙高科,20201207,
300798.SZ,锦鸡股份,20191122,
300824.SZ,北鼎股份,20200619,
002957.SZ,科瑞技术,20190726,
603927.SH,中科软,20190909,
001236.SZ,弘业期货,20220805,
601698.SH,中国卫通,20190628,
603867.SH,新化股份,20190627,
603687.SH,大胜达,20190726,
603212.SH,赛伍技术,20200430,
603236.SH,移远通信,20190716,
603327.SH,福蓉科技,20190523,
603956.SH,威派格,20190222,
600989.SH,宝丰能源,20190516,
603115.SH,海星股份,20190809,
603982.SH,泉峰汽车,20190522,
603786.SH,科博达,20191015,
301168.SZ,通灵股份,20211210,
603530.SH,神马电力,20190805,
300823.SZ,建科智能,20200319,
300851.SZ,交大思诺,20200717,
601077.SH,渝农商行,20191029,
002930.SZ,宏川智慧,20180328,
002982.SZ,湘佳股份,20200424,
601138.SH,工业富联,20180608,
601615.SH,明阳智能,20190123,
300782.SZ,卓胜微,20190618,
301015.SZ,百洋医药,20210630,
603992.SH,松霖科技,20190826,
300792.SZ,壹网壹创,20190927,
002962.SZ,五方光电,20190917,
002984.SZ,森麒麟,20200911,
605299.SH,舒华体育,20201215,
002933.SZ,新兴装备,20180828,
300790.SZ,宇瞳光学,20190920,
002959.SZ,小熊电器,20190823,
300796.SZ,贝斯美,20191115,
603815.SH,交建股份,20191021,
603551.SH,奥普科技,20200115,
601963.SH,重庆银行,20210205,
002955.SZ,鸿合科技,20190523,
603995.SH,甬金股份,20191224,
300860.SZ,锋尚文化,20200824,
603053.SH,成都燃气,20191217,
300797.SZ,钢研纳克,20191101,
300805.SZ,电声股份,20191121,
002963.SZ,豪尔赛,20191028,
300793.SZ,佳禾智能,20191018,
002973.SZ,侨银股份,20200106,
003816.SZ,中国广核,20190826,
603529.SH,爱玛科技,20210615,
603489.SH,八方股份,20191111,
300808.SZ,久量股份,20191129,
603390.SH,通达电气,20191125,
605368.SH,蓝天燃气,20210129,
002969.SZ,嘉美包装,20191202,
300869.SZ,康泰医学,20200824,
300819.SZ,聚杰微纤,20200312,
603719.SH,良品铺子,20200224,
605339.SH,南侨食品,20210518,
300802.SZ,矩子科技,20191114,
003043.SZ,华亚智能,20210406,
603950.SH,长源东谷,20200526,
002968.SZ,新大正,20191203,
603610.SH,麒盛科技,20191029,
301020.SZ,密封科技,20210706,
300809.SZ,华辰装备,20191204,
002971.SZ,和远气体,20200113,
601609.SH,金田股份,20200422,
300825.SZ,阿尔特,20200327,
603195.SH,公牛集团,20200206,
605090.SH,九丰能源,20210525,
300815.SZ,玉禾田,20200123,
002972.SZ,科安达,20191227,
300816.SZ,艾可蓝,20200210,
002977.SZ,天箭科技,20200317,
603290.SH,斯达半导,20200204,
603948.SH,建业股份,20200302,
300858.SZ,科拓生物,20200727,
600956.SH,新天绿能,20200629,
002980.SZ,华盛昌,20200415,
300830.SZ,金现代,20200506,
300826.SZ,测绘股份,20200403,
300898.SZ,熊猫乳品,20201016,
605128.SH,上海沿浦,20200915,
300812.SZ,易天股份,20200109,
300821.SZ,东岳硅材,20200312,
300892.SZ,品渥食品,20200924,
300928.SZ,华安鑫创,20210106,
300861.SZ,美畅股份,20200824,
605289.SH,罗曼股份,20210426,
601696.SH,中银证券,20200226,
002975.SZ,博杰股份,20200205,
605111.SH,新洁能,20200928,
605358.SH,立昂微,20200911,
603221.SH,爱丽家居,20200323,
300833.SZ,浩洋股份,20200520,
605198.SH,安德利,20200918,
603439.SH,三力制药,20200428,
300840.SZ,酷特智能,20200708,
300831.SZ,派瑞股份,20200507,
002985.SZ,北摩高科,20200429,
601975.SH,招商南油,20190108,
605333.SH,沪光股份,20200818,
601827.SH,三峰环境,20200605,
601778.SH,晶科科技,20200519,
601702.SH,华峰铝业,20200907,
605288.SH,凯迪股份,20200601,
300836.SZ,佰奥智能,20200528,
002976.SZ,瑞玛精密,20200306,
001313.SZ,粤海饲料,20220216,
300842.SZ,帝科股份,20200618,
002983.SZ,芯瑞达,20200428,
300841.SZ,康华生物,20200616,
300838.SZ,浙江力诺,20200608,
601598.SH,中国外运,20190118,
300822.SZ,贝仕达克,20200313,
003008.SZ,开普检测,20200923,
688526.SH,科前生物,20200922,
688005.SH,容百科技,20190722,
688499.SH,利元亨,20210701,
688218.SH,江苏北人,20191211,
688116.SH,天奈科技,20190925,
688002.SH,睿创微纳,20190722,
688099.SH,晶晨股份,20190808,
300843.SZ,胜蓝股份,20200702,
002987.SZ,京北方,20200507,
002993.SZ,奥海科技,20200817,
688007.SH,光峰科技,20190722,
688088.SH,虹软科技,20190722,
688027.SH,国盾量子,20200709,
688278.SH,特宝生物,20200117,
688321.SH,微芯生物,20190812,
688001.SH,华兴源创,20190722,
688288.SH,鸿泉技术,20191106,
688010.SH,福光股份,20190722,
688036.SH,传音控股,20190930,
688015.SH,交控科技,20190722,
688568.SH,中科星图,20200708,
688039.SH,当虹科技,20191211,
688011.SH,新光光电,20190722,
688019.SH,安集科技,20190722,
688108.SH,赛诺医疗,20191030,
688012.SH,中微公司,20190722,
688008.SH,澜起科技,20190722,
688158.SH,优刻得-W,20200120,
688097.SH,博众精工,20210512,
688123.SH,聚辰股份,20191223,
688139.SH,海尔生物,20191025,
688003.SH,天准科技,20190722,
688018.SH,乐鑫科技,20190722,
688078.SH,龙软科技,20191230,
688513.SH,苑东生物,20200902,
603565.SH,中谷物流,20200925,
605008.SH,长鸿高科,20200821,
002986.SZ,宇新股份,20200602,
603095.SH,越剑智能,20200415,
300846.SZ,首都在线,20200701,
688068.SH,热景生物,20190930,
688022.SH,瀚川智能,20190722,
688100.SH,威胜信息,20200121,
688168.SH,安博通,20190906,
688333.SH,铂力特,20190722,
688166.SH,博瑞医药,20191108,
688030.SH,山石网科,20190930,
688023.SH,安恒信息,20191105,
688787.SH,海天瑞声,20210813,
688169.SH,石头科技,20200221,
688363.SH,华熙生物,20191106,
688188.SH,柏楚电子,20190808,
688258.SH,卓易信息,20191209,
688186.SH,广大特材,20200211,
688133.SH,泰坦科技,20201030,
688016.SH,心脉医疗,20190722,
605001.SH,威奥股份,20200522,
605100.SH,华丰股份,20200811,
688066.SH,航天宏图,20190722,
688033.SH,天宜新材,20190722,
688268.SH,华特气体,20191226,
688028.SH,沃尔德,20190722,
002988.SZ,豪美新材,20200518,
002991.SZ,甘源食品,20200731,
605188.SH,国光连锁,20200728,
688057.SH,金达莱,20201111,
688388.SH,嘉元科技,20190722,
688198.SH,佰仁医疗,20191209,
688122.SH,西部超导,20190722,
688389.SH,普门科技,20191105,
688009.SH,中国通号,20190722,
688080.SH,映翰通,20200212,
689009.SH,九号公司-WD,20201029,
688366.SH,昊海生科,20191030,
688199.SH,久日新材,20191105,
688178.SH,万德斯,20200114,
688006.SH,杭可科技,20190722,
688588.SH,凌志软件,20200511,
688300.SH,联瑞新材,20191115,
688020.SH,方邦股份,20190722,
688058.SH,宝兰德,20191101,
688025.SH,杰普特,20191031,
688029.SH,南微医学,20190722,
688202.SH,美迪西,20191105,
688098.SH,申联生物,20191028,
688368.SH,晶丰明源,20191014,
300862.SZ,蓝盾光电,20200824,
688101.SH,三达膜,20191115,
688299.SH,长阳科技,20191106,
688656.SH,浩欧博,20210113,
688369.SH,致远互联,20191031,
688233.SH,神工股份,20200221,
688399.SH,硕世生物,20191205,
300850.SZ,新强联,20200713,
605166.SH,聚合顺,20200618,
605050.SH,福然德,20200924,
605168.SH,三人行,20200528,
605389.SH,长龄液压,20210322,
003009.SZ,中天火箭,20200925,
605366.SH,宏柏新材,20200812,
688196.SH,卓越新能,20191121,
688089.SH,嘉必优,20191219,
688021.SH,奥福科技,20191106,
688357.SH,建龙微纳,20191204,
688126.SH,沪硅产业,20200420,
688358.SH,祥生医疗,20191203,
301372.SZ,科净源,20230811,
301237.SZ,和顺科技,20220323,
688128.SH,中国电研,20191105,
688181.SH,八亿时空,20200106,
688159.SH,有方科技,20200123,
688111.SH,金山办公,20191118,
688163.SH,赛伦生物,20220311,
688051.SH,佳华科技,20200320,
688298.SH,东方生物,20200205,
688310.SH,迈得医疗,20191203,
002990.SZ,盛视科技,20200525,
605118.SH,力鼎光电,20200730,
003032.SZ,*ST传智,20210112,
300910.SZ,瑞丰新材,20201127,
300866.SZ,安克创新,20200824,
300852.SZ,四会富仕,20200713,
300863.SZ,卡倍亿,20200824,
003027.SZ,同兴科技,20201218,
605099.SH,共创草坪,20200930,
300871.SZ,回盛生物,20200824,
002998.SZ,优彩资源,20200925,
300855.SZ,图南股份,20200723,
300856.SZ,科思股份,20200722,
688505.SH,复旦张江,20200619,
688599.SH,天合光能,20200610,
301073.SZ,君亭酒店,20210930,
300885.SZ,海昌新材,20200910,
002997.SZ,瑞鹄模具,20200903,
003021.SZ,兆威机电,20201204,
688138.SH,清溢光电,20191120,
003001.SZ,中岩大地,20201013,
605228.SH,神通科技,20210120,
300857.SZ,协创数据,20200727,
605388.SH,均瑶健康,20200818,
605066.SH,天正电气,20200807,
300978.SZ,东箭科技,20210426,
605180.SH,华生科技,20210430,
605222.SH,起帆电缆,20200731,
603408.SH,建霖家居,20200730,
688466.SH,金科环境,20200508,
300889.SZ,爱克股份,20200916,
300875.SZ,捷强装备,20200824,
301172.SZ,君逸数码,20230726,
605009.SH,豪悦护理,20200911,
605169.SH,洪通燃气,20201030,
605398.SH,新炬网络,20210121,
300880.SZ,迦南智能,20200901,
605116.SH,奥锐特,20200921,
605318.SH,法狮龙,20200803,
688069.SH,德林海,20200722,
688026.SH,洁特生物,20200122,
688118.SH,普元信息,20191204,
688090.SH,瑞松科技,20200217,
688528.SH,秦川物联,20200701,
605123.SH,派克新材,20200825,
605399.SH,晨光新材,20200804,
605003.SH,众望布艺,20200908,
605369.SH,拱东医疗,20200916,
003013.SZ,地铁设计,20201022,
601665.SH,齐鲁银行,20210618,
003019.SZ,宸展光电,20201117,
301395.SZ,仁信新材,20230703,
301418.SZ,协昌科技,20230821,
300873.SZ,海晨股份,20200824,
300901.SZ,中胤时尚,20201029,
300870.SZ,欧陆通,20200824,
003022.SZ,联泓新科,20201208,
605377.SH,华旺科技,20201228,
605500.SH,森林包装,20201222,
605218.SH,伟时电子,20200928,
605199.SH,ST葫芦娃,20200710,
688266.SH,泽璟制药-U,20200123,
688365.SH,光云科技,20200429,
300922.SZ,天秦装备,20201225,
300927.SZ,江天化学,20210107,
605177.SH,东亚药业,20201125,
301220.SZ,亚香股份,20220622,
603102.SH,百合股份,20220125,
605133.SH,嵘泰股份,20210224,
300939.SZ,秋田微,20210128,
605255.SH,天普股份,20200825,
300864.SZ,南大环境,20200824,
300952.SZ,恒辉安防,20210311,
003000.SZ,劲仔食品,20200914,
301199.SZ,迈赫股份,20211207,
688228.SH,开普云,20200327,
301007.SZ,德迈仕,20210616,
300876.SZ,蒙泰高新,20200824,
301051.SZ,信濠光电,20210827,
601568.SH,北元集团,20201020,
003011.SZ,海象新材,20200930,
300941.SZ,创识科技,20210209,
300982.SZ,苏文电能,20210427,
300933.SZ,中辰股份,20210122,
605007.SH,五洲特纸,20201110,
300931.SZ,通用电梯,20210121,
003005.SZ,竞业达,20200922,
605077.SH,华康股份,20210209,
605055.SH,迎丰股份,20210129,
003023.SZ,彩虹集团,20201211,
003007.SZ,直真科技,20200923,
605186.SH,健麾信息,20201222,
003026.SZ,中晶科技,20201218,
603112.SH,华翔股份,20200917,
605122.SH,四方新材,20210310,
300891.SZ,惠云钛业,20200917,
605338.SH,巴比食品,20201012,
300900.SZ,广联航空,20201029,
605336.SH,帅丰电器,20201019,
300909.SZ,汇创达,20201118,
605081.SH,*ST太和,20210209,
300882.SZ,万胜智能,20200910,
003028.SZ,振邦智能,20201228,
605268.SH,王力安防,20210224,
300893.SZ,松原安全,20200924,
300881.SZ,盛德鑫泰,20200901,
605179.SH,一鸣食品,20201228,
300879.SZ,大叶股份,20200901,
601279.SH,英利汽车,20210415,
605337.SH,李子园,20210208,
688566.SH,吉贝尔,20200518,
688189.SH,南新制药,20200326,
688165.SH,埃夫特-U,20200715,
688085.SH,三友医疗,20200409,
688396.SH,华润微,20200227,
688622.SH,禾信仪器,20210913,
688360.SH,德马科技,20200602,
688579.SH,山大地纬,20200717,
688518.SH,联赢激光,20200622,
688208.SH,道通科技,20200213,
688516.SH,奥特维,20200521,
688500.SH,慧辰股份,20200716,
688081.SH,兴图新科,20200106,
300942.SZ,易瑞生物,20210209,
603759.SH,海天股份,20210326,
300932.SZ,三友联众,20210122,
300614.SZ,百川畅银,20210525,
301025.SZ,读客文化,20210719,
603155.SH,新亚强,20200901,
003015.SZ,日久光电,20201021,
605069.SH,正和生态,20210816,
300923.SZ,研奥股份,20201224,
003029.SZ,吉大正元,20201224,
605155.SH,西大门,20201231,
605005.SH,合兴股份,20210119,
003017.SZ,大洋生物,20201026,
601658.SH,邮储银行,20191210,
301006.SZ,迈拓股份,20210607,
605258.SH,协和电子,20201203,
300930.SZ,屹通新材,20210121,
605060.SH,联德股份,20210301,
003018.SZ,金富科技,20201106,
605117.SH,德业股份,20210420,
300906.SZ,日月明,20201105,
605068.SH,明新旭腾,20201123,
605018.SH,长华集团,20200929,
605058.SH,澳弘电子,20201021,
300907.SZ,康平科技,20201118,
300872.SZ,天阳科技,20200824,
603261.SH,*ST立航,20220315,
301068.SZ,大地海洋,20210928,
605277.SH,新亚电子,20210106,
300917.SZ,特发服务,20201221,
300905.SZ,宝丽迪,20201105,
605298.SH,必得科技,20210301,
605196.SH,华通线缆,20210511,
603931.SH,格林达,20200819,
605011.SH,杭州热电,20210630,
301587.SZ,中瑞股份,20240408,
605378.SH,野马电池,20210412,
605376.SH,博迁新材,20201208,
600916.SH,中国黄金,20210205,
300926.SZ,博俊科技,20210107,
301021.SZ,英诺激光,20210706,
601686.SH,友发集团,20201204,
301010.SZ,晶雪节能,20210618,
300937.SZ,药易购,20210127,
688096.SH,京源环保,20200409,
605319.SH,无锡振华,20210607,
605208.SH,永茂泰,20210308,
601156.SH,东航物流,20210609,
300774.SZ,倍杰特,20210804,
605162.SH,新中港,20210707,
601825.SH,沪农商行,20210819,
003030.SZ,祖名股份,20210106,
688339.SH,亿华通-U,20200810,
688177.SH,百奥泰,20200221,
688222.SH,成都先导,20200416,
688318.SH,财富趋势,20200427,
688037.SH,芯源微,20191216,
300999.SZ,金龙鱼,20201015,
688398.SH,赛特新材,20200211,
688277.SH,天智航-U,20200707,
688200.SH,华峰测控,20200218,
688221.SH,前沿生物-U,20201028,
605305.SH,中际联合,20210506,
605286.SH,同力天启,20210322,
688567.SH,孚能科技,20200717,
688520.SH,神州细胞,20200622,
688521.SH,芯原股份,20200818,
003031.SZ,中瓷电子,20210104,
